"Id","Sales"
105,8027.10941235296
106,6492.90958447637
107,4712.91782255385
108,8373.67854502401
109,7267.92660550459
110,7087.47706422018
111,9099.97617607555
112,9046.39288325819
113,4922.51376146789
114,9168.40257803845
115,5906.94536356202
116,8706.05897230745
117,10254.9739892176
118,5691.20183486239
119,10832.5254953493
120,8169.77411578761
121,6534.29357798165
122,6548.07976870522
123,7685.98125516472
124,9128.87522782484
125,5453.81651376147
126,3456.21100917431
127,5656.13619457846
128,8528.23141175814
129,6113.88539423534
130,5505.15713895902
131,9050.20054149525
132,5890.15596330275
133,4946.53211009174
134,6605.44789615885
135,5562.18048314422
136,7732.73686099125
137,7514.2903992417
138,5929.34862385321
139,6146.86090699435
140,4022.21100917431
141,7214.01507006673
142,3193.29357798165
143,6722.1974436727
144,5607.13767623177
145,9350.72776004978
146,6060.34862385321
147,5614.61467889908
148,7138.51376146789
149,5055.06242967943
150,6225.69743834571
151,10634.1712485435
152,6719.86921468785
153,8836.60481171245
154,8023.24646217394
155,6659.22382130057
156,6477.9453810161
157,4755.33027522936
158,8553.90676490747
159,12617.3813525191
160,6698.20987421597
161,3394.41296525615
162,5178.68986635066
163,9273.14792712582
164,9934.11532492948
165,5190.42201834862
166,8230.2361163154
167,5340.09982470377
168,4888.50458715596
169,3500.4261600786
170,5403.89678011117
171,6653.18992993269
172,7208.02936156409
173,7913.90565399223
174,8945.45822817546
175,8687.74389199359
176,9881.17371695315
177,7523.94594556278
178,3965.06422018349
179,9560.26465742266
180,11521.5728021635
181,7350.59386393511
182,8449.52853707074
183,5457.70886776537
184,7454.08759962609
185,4615.12896047072
186,6339.06422018349
187,5617.68459394203
188,10069.5429843806
189,7942.70789357489
190,9772.05994050434
191,8626.01035930235
192,5618.48403134465
193,9476.35142080091
194,19588.8611819255
195,11147.576363114
196,6106.57174127942
197,2990.91100973346
198,6663.80972890823
199,11017.7499754948
200,5019.50458715596
201,13445.5241655676
202,19619.3814390272
203,2884.01834862385
204,5285.75825466762
205,9851.61260614932
206,4843.26303539794
207,9605.83110904539
208,7530.36519426916
209,7473.87248889089
210,4206.97598126304
211,5915.04587155963
212,5393.75229357798
213,7705.7098539322
214,7025.55963302752
215,6763.40370018394
216,6269.44603545939
217,6026.69724770642
218,4253.08256880734
219,5426.29700372158
220,6656.11926605505
221,4952.33027522936
222,6752.94534526524
223,7986.7047707098
224,6826.17015891737
225,5996.99700968032
226,7746.66494102225
227,7501.03958849933
228,7205.40366972477
229,6598.10083727076
230,8207.86821493706
231,6377.33042561858
232,4189.70132946973
233,6650.93271649298
234,7924.13108870184
235,6154.63290556305
236,3983.21100917431
237,8877.98394602608
238,8680.13985872582
239,9490.16890223609
240,7019.84983823372
241,6409.20018309528
242,5767.08086589559
243,4278.09148887074
244,9719.42900758901
245,4263.99082568807
246,8070.26296445008
247,16246.6750778314
248,7582.48026122527
249,8712.20723111954
250,6016.26887514347
251,5216.78648598035
252,7266.05539712808
253,4554.82699987822
254,6336.98660830602
255,11450.0841886241
256,5896.07362301421
257,18516.6132182682
258,14595.3355227174
259,4997.32282273728
260,7332.46114908611
261,6245.070429233
262,7022.87164377769
263,5994.03376440191
264,9370.40366972477
265,8398.59188675405
266,9707.75476938821
267,4020.25688073394
268,7643.57802222363
269,5253.86891392046
270,7180.84403669725
271,7302.65110805312
272,6516.48227662334
273,6490.42559532109
274,6045.37776460696
275,8652.61999441459
276,10717.168480466
277,5900.30148068083
278,10923.4537822992
279,7116.27500600603
280,11768.7336217111
281,5553.72316179464
282,4462.56880733945
283,5644.08756535658
284,10474.8118813922
285,7310.97089660363
286,8203.15104215959
287,6678.05654106798
288,9408.29692281884
289,4512.40806577081
290,8960.6066801236
291,7555.00271526829
292,4442.17838076908
293,15623.3971221639
294,19718.3104580021
295,5894.29357798165
296,7831.37920082543
297,10095.8962280068
298,11402.6935180691
299,11816.4431928395
300,5994.30301287217
301,8418.66566915622
302,5931.11793070998
303,9014.83680208018
304,4092.9300720544
305,6114.08504503607
306,5689.9643922781
307,4802.91743119266
308,7290.62987274106
309,5515.37796204496
310,5550.87669190665
311,7057.01061784156
312,3346.77064220184
313,4697.07417261822
314,5916.19372930911
315,7049.75700728687
316,9695.24323586141
317,7136.08256880734
318,6538.87155963303
319,7033.0093262357
320,6538.50047109125
321,12407.4326449806
322,8584.87535077614
323,5614.0763985464
324,3770.26605504587
325,8345.60959983676
326,4761.04055332484
327,7097.22834571632
328,3637.29525643464
329,5031.25484031228
330,6591.36697247706
331,5366.44036697248
332,4434.95412844037
333,7352.77981651376
334,10489.0942499106
335,12099.5665293558
336,6131.60993127574
337,8312.89908256881
338,2788.22616491033
339,5893.50711265639
340,6950.40066840593
341,4540.20645323894
342,7779.29459576482
343,5489.91531880892
344,5341.2708931983
345,9034.11318067634
346,12016.836880157
347,9404.02232235412
348,5864.17125846441
349,5639.665958843
350,8562.30884932382
351,7460.89232168471
352,6147.40676747449
353,4036.32110091743
354,7587.59716669253
355,10511.2782232182
356,4620.05222243207
357,7202.49139045513
358,8476.03695416973
359,8517.00451312879
360,14213.7818882935
361,5369.31083413591
362,15800.949157304
363,6103.89908256881
364,5174.35042313456
365,4273.06227936435
366,6209.24702298556
367,5439.50458715596
368,5814.68760154166
369,7345.92290536347
370,3909.84403669725
371,5143.07920634171
372,7967.2986682477
373,3792.53641497136
374,6761.49541284404
375,7082.12667719334
376,6633.55963302752
377,8997.58159902813
378,5842.94442506917
379,9446.36486492767
380,5716.69724770642
381,4937.42983706514
382,4331.36697247706
383,4626.8623853211
384,10904.4355763462
385,6946.17760810451
386,4987.29701525317
387,8110.9599051193
388,8880.32438608745
389,7615.09453367669
390,6876.14871401035
391,8838.65618238429
392,5690.41037126096
393,5453.62385321101
394,4962.80733944954
395,9435.40705808224
396,6408.92612343927
397,5958.73402692883
398,4669.81651376147
399,5396.36736584359
400,3996.40337152779
401,5977.66247110747
402,7199.4495412844
403,9491.81958034575
404,11088.2459471039
405,11978.7935827209
406,8848.52841339347
407,6176.47683347218
408,5416.48467406757
409,10630.763666211
410,10900.6202098855
411,6261.77064220183
412,8983.68690832331
413,8413.45403828938
414,5899.02543651067
415,3910.07499363411
416,9258.71559633028
417,4647.47706422018
418,6780.92590599311
419,5484.59633027523
420,3390.84592779493
421,11938.0724326046
422,5038.44036697248
423,5386.5512859547
424,5101.7175844287
425,6611.60882216846
426,7339.395928066
427,9637.75955325394
428,7216.0150301719
429,5014.05308516421
430,4453.23853211009
431,4678.68858615099
432,3602.33987767741
433,7494.50550944617
434,18985.8231401579
435,5570.88285784181
436,5613.27791720604
437,6773.68618946872
438,5699.52656743251
439,6314.85894701547
440,5477.03144007391
441,4355.54451872992
442,6180.81651376147
443,7557.3306414189
444,3381.19266055046
445,8221.99181963185
446,4738.09174311927
447,4898.75596137882
448,9086.62732281604
449,8927.96091408233
450,10301.4885427256
451,5910.98949322516
452,7633.538954784
453,5157.89714172919
454,6073.46817535823
455,14967.2930181781
456,7938.73394495413
457,7465.89032868404
458,5951.11967339743
459,5301.49345518121
460,6550.51953810108
461,5969.93398477639
462,12580.2876012594
463,5367.46240513785
464,4966.32110091743
465,7991.56922124796
466,4898.42475521387
467,6718.16316788122
468,7584.41295163357
469,6902.67889908257
470,6916.35365011808
471,4412.27539125693
472,4851.14678899083
473,5867.4128440367
474,9752.35487389324
475,9335.36945900943
476,7046.612552623
477,3880.52293577982
478,6346.78899082569
479,6328.72152354475
480,4188.8
481,7005.17746721438
482,7483.95150768233
483,7235.05871842122
484,5994.76965616506
485,6999.22250519006
486,6514.11926605505
487,6140.16128234118
488,6930.46526048794
489,5869.20183486239
490,4801.85321100917
491,7905.22018348624
492,5108.21100917431
493,4820.8963661675
494,12567.7456789505
495,6978.58047963445
496,3605.42244129985
497,8409.63255255223
498,7247.4128440367
499,10995.1312478423
500,4512.61467889908
501,6130.76788177133
502,5155.01834862385
503,7524.0940998706
504,5862.30222595117
505,9640.55922951431
506,3801.67767457219
507,6427.45790872238
508,7001.63989171451
509,5872.57302391411
510,4175.3119266055
511,7545.83985948192
512,8855.76041946272
513,5018.85083264833
514,9248.38446311211
515,7275.5867375972
516,9505.00340153052
517,3944.77981651376
518,5577.37614678899
519,5172.3119266055
520,8044.02199880206
521,8106.3394863589
522,6001.81181747707
523,8386.30854929866
524,6748.25688073394
525,8372.36327246834
526,4315.4718282323
527,3979.74181358218
528,6083.33027522936
529,6401.89910577889
530,8905.62753986609
531,8069.4209204592
532,6484.0021350069
533,9306.90951309198
534,7380.47774732313
535,7752.53311411908
536,6614.91743119266
537,6300.8642328405
538,9562.72834835818
539,11691.431459773
540,8208.03845979789
541,5060.27155294518
542,4813.54128440367
543,3785.97247706422
544,0
545,9480.2657199368
546,4694.21100917431
547,9448.84890181215
548,3847.70642201835
549,6240.26605504587
550,5563.12844036697
551,11153.509441566
552,4895.86502407337
553,4550.15596330275
554,6439.6059158853
555,8410.66509683007
556,4606.40366972477
557,7407.4682332488
558,8050.84797921714
559,10174.439339105
560,7969.76457295274
561,8127.4128493038
562,6483.2293869319
563,5283.32575833537
564,5613.30227766986
565,11250.9071627742
566,10143.8585049075
567,7331.98319056875
568,16707.2441441757
569,6782.03809242582
570,4643.92660550459
571,6595.02684338258
572,8593.29410497793
573,7935.49541284404
574,7165.67317734849
575,8827.48276022343
576,8074.57968608048
577,5913.51376146789
578,7208.13955825858
579,7039.48817122592
580,6364.66631688281
581,4219.64220183486
582,4466.45920539105
583,5571.4619573152
584,8897.61595613915
585,16032.1232675948
586,7096.28388597835
587,5567.442384927
588,7172.79768360072
589,4271.96227717791
590,6750.37154887729
591,4674.21406626924
592,9890.33323758602
593,5120.43119266055
594,6476.12291224485
595,14757.3264106394
596,12234.9684301871
597,7129.46426550423
598,5993.98165137615
599,4370.85967921828
600,6693.43484142533
601,5689.99940737505
602,7527.98165137615
603,5576.16702540771
604,4242.91179300002
605,5086.57798165138
606,5564.8056559478
607,8502.82279727129
608,7275.42348943648
609,3250.02495446863
610,7459.42963326125
611,8570.62648100937
612,8614.49367521913
613,5386.36065917586
614,4578.79984505071
615,9053.52860422615
616,3425.38532110092
617,10194.0671606217
618,5424.07248883576
619,5672.46297480136
620,7366.30672716594
621,5892.45678866722
622,4014.30275229358
623,5281.43119266055
624,5786.48623853211
625,9577.57980096632
626,9639.23281201141
627,6298.37183636696
628,4411.51529256574
629,5805.62291767249
630,7147.99082568807
631,5604.97353003371
632,6787.73949039839
633,6848.61665936079
634,9995.11009174312
635,7814.674408432
636,6823.60653553493
637,7359.96991621574
638,3788.23853211009
639,9472.40277878504
640,6574.37228423766
641,13316.3745979479
642,6712.27493380194
643,5736.62364308491
644,5597.7264455337
645,4470.77669506709
646,8170.20717942388
647,15273.247706422
648,4887.69847754829
649,5586.03829429476
650,11399.3461311273
651,6916.72316840699
652,2913.3037037037
653,8690.16039000552
654,6657.21000418723
655,4446.56880733945
656,5250.81967779954
657,10081.2061159835
658,6367.14628515632
659,7976.26841865535
660,7559.42954435835
661,4033.74311926606
662,6179.38532110092
663,6105.82683465486
664,3710.43059969052
665,9527.51062723717
666,9328.56734013194
667,4800.38025984802
668,7983.46332786334
669,7829.84542946563
670,4917.71486263727
671,9353.02343639509
672,6992.39767288768
673,10176.335022446
674,5003.60653180612
675,5523.173912374
676,6474.01892892266
677,3382.47706422018
678,7965.13625462437
679,4469.88038030965
680,6590.53074307585
681,4791.28968878234
682,4719.5504587156
683,6378.91813517688
684,7489.5505674477
685,7815.31605296547
686,8578.93831665707
687,4868.77981651376
688,7877.98064004821
689,5666.69724770642
690,9489.83959766342
691,9767.73562448518
692,6776.97708636632
693,3755.83709131738
694,4956.76146788991
695,7971.99861032865
696,4040.33944954128
697,9862.91743119266
698,5026.83486238532
699,7544.82439702489
700,11681.3443764437
701,7119.50023081908
702,4824.57408122847
703,8752.18348623853
704,11059.6611955497
705,5533.76842883813
706,9009.17925772409
707,11421.6194989895
708,4995.76146788991
709,4590.81068711523
710,7196.59951081588
711,4940.33944954128
712,4849.10091743119
713,7877.61110098892
714,5189.6108709126
715,6218.37397588203
716,8026.75378634389
717,7316.66486443824
718,8448.11059728543
719,6262.20318228879
720,6780.14368686939
721,5229.14073167033
722,6863.97247706422
723,7325.99086427608
724,7071.1636438092
725,6972.13576368561
726,7496.71384598747
727,9946.41999634522
728,6331.22505412119
729,4336.18348623853
730,7057.90523679884
731,7477.1423307077
732,6621.34853745128
733,4606.93289532011
734,4443.99811332552
735,8026.10563496536
736,7392.09767506776
737,5437.85892663589
738,8197.4679140189
739,5458.87155963303
740,6748.37842075312
741,5698.25642504451
742,4241.08860644992
743,7798.28129542783
744,6691.03999505417
745,6593.4171533595
746,10672.3588758852
747,8871.18365359691
748,4534.56505135719
749,10441.8164601573
750,4167.05061247853
751,3716.90780962057
752,8111.39015791619
753,9990.8623853211
754,8839.36912635028
755,7403.77758609443
756,4151.95412844037
757,7026.67821465564
758,9175.62771743429
759,6334.09242064376
760,8649.48180621866
761,6218.86506098873
762,4749.69328879039
763,4643.48623853211
764,6036.79031219401
765,5674.12739617177
766,4794.9011842396
767,5372.07091881759
768,4380.43340494538
769,6174.51376146789
770,7685.02396891018
771,4316.34862385321
772,6678.43508833619
773,7675.31928146338
774,5972.54385674403
775,4239.25688073394
776,9599.75303379797
777,9091.76526994297
778,5196.33027522936
779,4240.882096857
780,13756.6602582742
781,7497.71468569618
782,5627.70412300456
783,7503.21100917431
784,8429.89606661099
785,7876.86156948825
786,6067.35785292444
787,7798.79702112796
788,9840.31525337608
789,11152.4403669725
790,4950.28364297439
791,5320.64869942454
792,6129.37591975188
793,7286.31571571464
794,5060.37614678899
795,8027.25085953773
796,9408.44340941336
797,5083.3119266055
798,4412.6979283807
799,7072.54421432652
800,8408.29012023145
801,4772.53450683943
802,7423.85119182343
803,3578.56880733945
804,8335.04478720358
805,8474.95885001095
806,7699.59493654137
807,10154.885892961
808,6649.33383988859
809,3130.67889908257
810,6703.05884125855
811,7416.57155496289
812,9351.79819007885
813,8159.52751078771
814,8427.99288976329
815,7008.71341685424
816,4722.2645421295
817,9642.01629760445
818,3832.79816513761
819,11579.02878654
820,4999.56880733945
821,4179.7672322475
822,6564.13479553264
823,6881.25528364511
824,7898.55410490308
825,7685.42694455932
826,3968.15602991394
827,4598.36756522731
828,7737.95426037435
829,9780.34567974279
830,8433.19266055046
831,5617.58259155945
832,6542.98201467638
833,7129.96335925065
834,7045.16085082209
835,6436.09429015597
836,9946.36656290619
837,9224.38138487662
838,9733.60550458716
839,3573.25688073394
840,5756.56217594708
841,0
842,9360.32445961101
843,5861.16241744346
844,10972.5675257398
845,5908.89908256881
846,5662.77890402227
847,4646.10091743119
848,5204.55634352485
849,5480.63041373983
850,5123
851,4186.4128440367
852,5351.22773124626
853,9439.94282024031
854,7598.95387837364
855,21337.7256650673
856,6557.1527696835
857,4917.5979321374
858,9052.44617226058
859,9912.01131122545
860,6875.98053535206
861,7164.62531580934
862,6346.26262423763
863,9434.48298258493
864,8864.67807027471
865,4809.36448598131
866,6190.11555686811
867,7506.3285362741
868,9040.72617832463
869,7653.46096240076
870,7723.14018691589
871,6326.40426044129
872,4253.43925233645
873,6390.26627002076
874,10626.2515767586
875,11732.1420245033
876,11759.0950579098
877,8183.25733978523
878,5624.5550446938
879,6331.86134648748
880,4256.04672897196
881,8216.51913249295
882,11152.3949653761
883,8747.48598130841
884,6195.28196226556
885,5986.32675575884
886,5251.84149589952
887,4877.14953271028
888,12634.184943935
889,8018.96032346948
890,5906.41111249036
891,4844.83177570093
892,9209.64450333553
893,4318.55630218138
894,8556.80294992614
895,4484.11075752379
896,5850.80373831776
897,6704.18691588785
898,6097.47695904123
899,8243.45945975521
900,5797.03738317757
901,5840.87474697454
902,7388.6156860563
903,7807.51120922736
904,11774.3224142336
905,6238.13747733031
906,8874.29407656635
907,8061.25928694444
908,10402.4169419047
909,6914.14844424086
910,10902.8860647979
911,4281.02803738318
912,5161.69906733261
913,7651.69596591007
914,6308.05560905399
915,8231.40186915888
916,8275.30222688316
917,5903.05718460626
918,8030.17967709515
919,6284.03738317757
920,10715.0157529939
921,4461.28410732465
922,15351.3103362827
923,5696.10641196262
924,5839.69158878505
925,10028.6416340203
926,7047.98847325689
927,6594.42803087004
928,7312.73420582434
929,8360.24926759501
930,6017.92841677033
931,4744.03738317757
932,6971.72897196262
933,8625.24707947892
934,8445.94093009256
935,5507.99238647228
936,7568.67475526816
937,9849.42990654206
938,6750.18657145744
939,5058.88867338748
940,7171.91394854832
941,6517.61849173457
942,6547.88785046729
943,6464.88785046729
944,4542.83735571479
945,8661.14881681099
946,7212.20858764561
947,7799.48982729604
948,8026.01318797335
949,5202.51401666357
950,6632.36462347127
951,4846.2523364486
952,8439.72035037005
953,8636.39252336449
954,5498.13899049978
955,5138.08859701999
956,5779.95327102804
957,6926.38425291926
958,5208.09345794393
959,7848.51401869159
960,6333.98130841121
961,8558.18335941044
962,6473.58889061964
963,4911.66839755665
964,7937.00947812012
965,7257.28037383178
966,8054.42990654206
967,9310.84345963395
968,9208.92240672567
969,5467.65420560748
970,9666.42585568855
971,7197.48849472255
972,9173.54072571175
973,9061.89017138392
974,6180.68224299065
975,11515.2303405364
976,8674.25111700215
977,6984.48598130841
978,6393.81076365696
979,8118.93796771808
980,9003.47736029527
981,6034.57943925234
982,4001.56074766355
983,6334.41441029341
984,9433.57891440999
985,6769.29905393732
986,5803.15081319072
987,9499.86932122108
988,6536.45794392523
989,5527.44859813084
990,6606.03778094112
991,6253.92727897517
992,8402.57800389724
993,7952.20608623663
994,6352.44859813084
995,5772.98426821292
996,4657.14953271028
997,6864.07600836469
998,3465.69158878505
999,6116.13034707496
1000,5362.10055469077
1001,10028.3197489364
1002,6897.91588785047
1003,6201.83177570093
1004,7793.28037383178
1005,7367.01088426012
1006,5843.75511161952
1007,12443.1705472332
1008,8523.85638039332
1009,9219.26702727722
1010,9011.15238183101
1011,5281.29394590166
1012,6462.18480732582
1013,5245.33644859813
1014,8095.21931891052
1015,13837.4969780925
1016,6255.95618747791
1017,3453.43361119146
1018,6200.49098056327
1019,10487.4804595971
1020,10368.2689286461
1021,5836.21495327103
1022,8414.56329762139
1023,5082.42935773689
1024,5206.69158878505
1025,4074.56085194716
1026,5618.30730696418
1027,6530.65638205961
1028,8196.38418939261
1029,8608.00452310809
1030,9330.51628300181
1031,9058.54896931051
1032,9818.16128455883
1033,8113.75781222021
1034,4409.92523364486
1035,10689.2598345904
1036,12371.437899721
1037,6690.15571172664
1038,9217.3144081998
1039,5166.28116542929
1040,7083.28874643835
1041,4242.45151107405
1042,6916.57943925234
1043,5832.77057058492
1044,10683.0946953949
1045,8156.70091143831
1046,9486.88421221363
1047,8703.07293630091
1048,5916.92137037876
1049,9770.98934908318
1050,20347.8723604185
1051,12650.0469190609
1052,6347.70530449884
1053,3108.7092232033
1054,6940.8184706222
1055,10583.7569637833
1056,5271.51401869159
1057,13641.8158522553
1058,19430.1599154123
1059,3270
1060,5726.98926190859
1061,8239.37451852331
1062,6757.77403545048
1063,10826.6847884422
1064,7598.56173097907
1065,8273.14561208226
1066,3803.06109684065
1067,6910.10280373832
1068,6152.54205607477
1069,8016.34619789248
1070,7869.3738317757
1071,6727.93605777597
1072,6597.69730454061
1073,6537.26168224299
1074,5009.20560747664
1075,6216.41032691027
1076,7323.35514018692
1077,5164.28037383178
1078,6425.12260026616
1079,8582.94880647573
1080,7310.58069620061
1081,6263.22753583323
1082,8133.93070242575
1083,8180.41287135821
1084,7577.41121495327
1085,7554.52859859548
1086,8205.9479777916
1087,6343.69561573883
1088,4625.13534956484
1089,7742.98941434043
1090,8161.86011123007
1091,5825.08304134402
1092,4274.15887850467
1093,10387.8440536101
1094,7661.0966620445
1095,10349.6143612084
1096,7562.5455267314
1097,6039.38144704629
1098,6027.47047069939
1099,4852.93946707045
1100,10435.3522606984
1101,4767.21495327103
1102,8922.84195731529
1103,16066.0817874212
1104,7842.21982713236
1105,7402.38650219144
1106,5324.44740148367
1107,5515.85309097889
1108,7754.15630102451
1109,4611.4256325181
1110,6605.05171387899
1111,11625.6393508284
1112,5993.83656847917
1113,18076.803422222
1114,15791.3283986226
1115,4883.66433471678
1116,7713.93763786132
1117,6934.80552287483
1118,7498.60117263431
1119,6539.33623264616
1120,10057.3177570093
1121,8343.45411285494
1122,9658.974930743
1123,4397.35514018692
1124,7690.77519249883
1125,5358.08697947908
1126,7849.21495327103
1127,7221.57779016967
1128,6255.58791237645
1129,6929.48431903623
1130,6246.27713184205
1131,9242.49071251115
1132,10252.0191282763
1133,6354.00818140262
1134,11761.700855221
1135,7173.99730185552
1136,13061.4951744416
1137,5750.99375715954
1138,5137.38317757009
1139,6602.25102763809
1140,11241.7663396072
1141,7380.57712111895
1142,7747.19897036485
1143,7968.01313859996
1144,9653.17133013632
1145,5044.06706104706
1146,8919.94399563882
1147,7287.44940676716
1148,4301.21342922014
1149,17516.8306446505
1150,19352.6059900949
1151,6744.29906542056
1152,8308.52985180118
1153,10057.6654567503
1154,11740.2385215259
1155,12213.4881610668
1156,6487.91144660602
1157,8739.14520638753
1158,6091.4919702802
1159,8648.54886119553
1160,4571.03177540571
1161,6433.51856995281
1162,6383.96000336221
1163,5193.95327102804
1164,8627.76690156252
1165,5882.10884257986
1166,5584.98407908122
1167,7111.97545994616
1168,3476.8691588785
1169,5115.02346992252
1170,5803.90696307199
1171,8018.3981300343
1172,9546.36560500498
1173,7853.42056074766
1174,6890.34579439252
1175,6070.85453546587
1176,7015.86187782039
1177,12354.286257994
1178,9404.76581594282
1179,6193.77091744959
1180,4164.85981308411
1181,8331.80785631861
1182,5574.7942745734
1183,7464.57559732992
1184,4153.27529105509
1185,6433.64249277981
1186,7074.47663551402
1187,5785.18691588785
1188,4857.40186915888
1189,7940.23364485981
1190,9957.91981209949
1191,13848.8029408099
1192,6870.3697669652
1193,8633.93457943925
1194,3382.24133286879
1195,6042.44968806946
1196,7678.97353845509
1197,4723.77180717129
1198,9305.4103151939
1199,6325.93380522221
1200,5713.03178446497
1201,9799.59709091092
1202,12615.5994742558
1203,8118.68389334947
1204,6488.78954860548
1205,6260.39456913728
1206,10325.1183871756
1207,9660.90982082529
1208,6899.12958493877
1209,4300.09345794393
1210,7582.00961640849
1211,10664.4025196719
1212,5504.83584424151
1213,7373.61513084154
1214,8733.69196224142
1215,9838.21589962926
1216,14862.9345854908
1217,5701.03521079434
1218,16844.4962415127
1219,6478.72897196262
1220,5284.08400246712
1221,3533.35790119173
1222,6814.33575235119
1223,5564.20560747664
1224,5693.88339926493
1225,6928.16324804335
1226,4359.86915887851
1227,4932.73295515636
1228,7727.53778753124
1229,4303.67828767368
1230,7450.97196261682
1231,8035.99178938932
1232,7240.48598130841
1233,9432.92648641338
1234,5194.74027082541
1235,10681.8338366335
1236,6455.60747663551
1237,5680.47547946638
1238,4892.94392523365
1239,5868.23364485981
1240,11414.9338368486
1241,6883.53226206883
1242,5433.07877681066
1243,9453.58445319165
1244,9268.4906357464
1245,7471.14751177251
1246,7292.83973646321
1247,9739.03385050066
1248,6023.97147810104
1249,5136.5046728972
1250,5441.71962616822
1251,8969.66194432741
1252,6302.99400705383
1253,6857.77184388236
1254,5160.07476635514
1255,5497.50169294773
1256,4374.98546997812
1257,5708.20889367828
1258,7382.72897196262
1259,9236.75877268101
1260,12259.2410589972
1261,12770.9036324686
1262,8557.52304539878
1263,6747.21582120466
1264,5448.51737326256
1265,11157.7798700867
1266,10907.210938637
1267,6882.15887850467
1268,10051.5459524713
1269,8957.04255609228
1270,6591.45939580126
1271,4159.63885335735
1272,10278.1308411215
1273,5298.80373831776
1274,6657.47133587937
1275,5975.22429906542
1276,3325.49891957488
1277,13039.3398943925
1278,5332.3738317757
1279,5725.29996066848
1280,5215.84570545203
1281,6771.06430786722
1282,7035.22806133639
1283,10177.4099690717
1284,6601.35571981146
1285,5173.27730156716
1286,4796.17757009346
1287,5561.80974014665
1288,3671.44963195668
1289,8019.29501714541
1290,19298.3105548357
1291,6018.59766741026
1292,5906.29906232815
1293,8116.30417223457
1294,5778.67104660653
1295,6485.10012837907
1296,5081.49734173741
1297,4988.28645381866
1298,6527.30841121495
1299,7819.46238136522
1300,3956.79439252336
1301,9653.83961427813
1302,5266.57943925234
1303,5400.76209710185
1304,9305.02262928688
1305,9601.13773464084
1306,10338.9084854457
1307,6673.52912136529
1308,7870.45775989223
1309,5290.24864771796
1310,5415.19687057447
1311,17294.2821667378
1312,8602.14018691589
1313,6842.1206821943
1314,5944.31511541835
1315,5310.68685279172
1316,6752.55076693647
1317,4976.70866218
1318,10442.6207301897
1319,5877.71049558571
1320,5342.31775700935
1321,7864.95297019892
1322,5426.78022311308
1323,7244.75880303787
1324,8665.17307313626
1325,7288.04672897196
1326,7907.95479790508
1327,4486.0318030569
1328,5501.00934579439
1329,5959.4953271028
1330,10653.1209143974
1331,9242.47123749409
1332,6915.0595904678
1333,4432.42990654206
1334,7063.42990654206
1335,7381.21198957582
1336,4207.71641791045
1337,7890.01865334549
1338,8559.44198297768
1339,7619.58113413626
1340,6654.63728800418
1341,7570.14830559117
1342,7024.42990654206
1343,5998.12590148888
1344,7180.41872598944
1345,6302.34579439252
1346,5447.26168224299
1347,8162.08411214953
1348,5537.29906542056
1349,5755.64510211277
1350,13065.4407071382
1351,6735.21109468207
1352,4246.48533570587
1353,9075.00795929301
1354,7981.55140186916
1355,12126.1979432852
1356,4868.85981308411
1357,6454.5336153106
1358,5844.14953271028
1359,8666.13860779784
1360,6286.82539393663
1361,9523.57734708327
1362,3756.56992326054
1363,6898.39928569793
1364,7228.03701651112
1365,6817.15006088938
1366,4449.09345794393
1367,8264.95973514547
